Varroa Population Simulation - Oct 15,2019  02:36:21 AM
VarroaPop Version 3.3.1.1 March 2019

                                        Capped  Capped                                                                                                                     Prop           Conc          Conc                                             
            Colony  Adult  Adult         Drone   Wkr    Drone  Wkr    Drone  Wkr  Total                                          Free   DBrood WBrood DMite  WMite  Mites  Mites  Colony Pollen Colony Nectar   Dead   Dead   Dead   Dead   Dead    Queen      Ave
     Date   Size   Drones   Wkr   Forgrs Brood  Brood   Larv   Larv    Eggs  Eggs  Eggs  DD    L    N     P      dd    l    n    Mites  Mites  Mites  /Cell  /Cell  Dying  Dying  Pollen  Pest  Nectar  Pest    DLarv  WLarv  DAdlt  WAdlt  Forgrs  Strength   Temp   Rain
04/22/2090   5485      0   2141   1645     18   8281     56   3974     21   2040    678 0.58 1.00 0.46 3010.58 13.30 13.87 3789.00      0      0      0   0.00   0.00      0   0.00 2250.7  0.000 8182.2  0.000      0      0      0      0      0      5.000   13.300  0.000
04/23/2090   5607      0   2540   1682     26   8722     55   3819     20   2044    696 0.64 1.00 0.43 3010.37 14.98 13.92 3344.00      0      0      0   0.00   0.00      0   0.00 2359.3  0.000 8156.0  0.000      0      0      0      0      0      5.000   14.975  0.000
04/24/2090   5810      0   2977   1743     35   8999     53   3790     18   2061    708 0.68 1.00 0.41 3010.16 16.30 13.97 3067.00      0      0      0   0.00   0.00      0   0.00 2472.1  0.000 8129.2  0.000      0      0      0      0      0      5.000   16.295  0.000
04/25/2090   5987      0   3451   1796     43   9359     52   3626     16   2056    670 0.67 1.00 0.39 3009.94 16.05 14.02 2833.00      0      0      0   0.00   0.00      0   0.00 2588.4  0.000 8101.9  0.000      0      0      0      0      0      5.000   16.045  0.000
04/26/2090   6462      0   3926   1938     50   9733     51   3466     13   1984    621 0.66 1.00 0.37 3009.72 15.73 14.07 2536.00      0      0      0   0.00   0.00      0   0.00 2564.7  0.000 8044.9  0.000      0      0      0      0      0      5.000   15.730  1.900
04/27/2090   6335      0   4457   1878     58   9939     48   3431     11   1933    655 0.70 1.00 0.37 3009.49 16.94 14.12 2536.00      0      0      0   0.00   0.00      0   0.00 2686.4  0.000 8016.4  0.000      0      0      0      0      0      5.000   16.935  0.000
04/28/2090   6605      0   5077   1528     67  10004     44   3411      6   1889    622 0.79 1.00 0.31 3009.25 20.30 14.17 1878.00      0      0      0   0.00   0.00      0   0.00 2767.4  0.000 7387.6  0.000      0      0      0      0      0      5.000   20.295  0.000
04/29/2090   6470      0   5713    757     74  10053     40   3343      3   1765    493 0.71 1.00 0.27 3009.02 17.52 14.22 1528.00      0      0      0   0.00   0.00      0   0.00 2814.6  0.000 7341.5  0.000      0      0      0      0      0      5.000   17.520  0.000
04/30/2090   6908      0   6402    506     81  10029     36   3324      0   1466    352 0.84 1.00 0.16 3008.77 22.42 14.27 757.00      0      0      0   0.00   0.00      0   0.00 2812.6  0.000 6585.3  0.000      0      0      0      0      0      5.000   22.420  0.000
05/01/2090   7594      0   7074    520     88  10032     29   3256      0   1098    253 0.83 1.00 0.12 3008.52 21.93 14.32 506.00      0      0      0   0.00   0.00      0   0.00 2769.1  0.000 5735.6  0.000      0      0      0      0      0      5.000   21.930  0.400
05/02/2090   7980      1   7705    274     94  10077     22   3047      0    807    202 0.65 1.00 0.12 3008.26 15.36 14.37 520.00      0      0      0   0.00   0.00      0   0.00 2776.8  0.000 5672.9  0.000      0      0      0      0      0      5.000   15.365  0.000
05/03/2090   8513      4   8424     85     97   9983     16   2734      0    574    119 0.66 1.00 0.07 3008.00 15.89 14.41 274.00      0      0      0   0.00   0.00      0   0.00 2768.9  0.000 5604.2  0.000      0      0      0      0      0      5.000   15.885  0.000
05/04/2090   9450      8   9294    148     98   9667     11   2370      0    364     43 0.71 1.00 0.02 3007.74 17.56 14.46 85.00      0      0      0   0.00   0.00      0   0.00 2763.4  0.000 5530.9  0.000      0      0      0      0      0      5.000   17.555  0.000
05/05/2090  10434     12  10185    237     99   9338      6   1921      0    231     69 0.68 1.00 0.04 3007.46 16.40 14.51 148.00      0      0      0   0.00   0.00      0   0.00 2762.3  0.000 5453.2  0.000      0      0      0      0      0      5.000   16.395  0.000
05/06/2090  11280     18  10929    333     96   9119      3   1419      0    225    113 0.72 1.00 0.06 3007.19 17.83 14.55 237.00      0      0      0   0.00   0.00      0   0.00 2766.1  0.000 5372.0  0.000      0      0      0      0      0      5.000   17.835  0.025
05/07/2090  12002     26  11518    458     91   8898      0    969      0    344    162 0.76 1.00 0.08 3006.90 19.14 14.60 333.00      0      0      0   0.00   0.00      0   0.00 2741.8  0.000 4233.5  0.000      0      0      0      0      0      5.000   19.140  0.000
05/08/2090  12845     35  12169    641     82   8416      0    686      0    507    232 0.83 1.00 0.11 3006.62 21.84 14.64 458.00      0      0      0   0.00   0.00      0   0.00 2729.6  0.000 3042.9  0.000      0      0      0      0      0      5.000   21.845  0.000
05/09/2090  13702     43  12811    848     74   7820      0    546      0    681    287 0.78 1.00 0.14 3006.32 19.94 14.69 641.00      0      0      0   0.00   0.00      0   0.00 2731.0  0.000 1810.3  0.000      0      0      0      0      0      5.000   19.940  0.000
05/10/2090  14446     50  13311   1085     67   7285      0    506      0    842    323 0.71 1.00 0.18 3006.02 17.38 14.73 848.00      0      0      0   0.00   0.00      0   0.00 2700.5  0.000 1707.6  0.000      0      0      0      0      0      5.000   17.375  3.975
05/11/2090  15139     58  13717   1364     59   6719      0    619      0    928    318 0.58 1.00 0.21 3005.72 13.36 14.78 1085.00      0      0      0   0.00   0.00      0   0.00 2773.1  0.000 1619.3  0.000      0      0      0      0      0      5.000   13.365  0.000
05/12/2090  15814     67  14036   1711     50   6077      0    863      0   1049    408 0.64 1.00 0.25 3005.41 15.03 14.82 1364.00      0      0      0   0.00   0.00      0   0.00 2870.7  0.000 1532.1  0.000      0      0      0      0      0      5.000   15.035  0.000
05/13/2090  16465     74  14295   2096     43   5476      0   1117      0   1328    602 0.81 1.00 0.29 3005.10 21.20 14.86 1711.00      0      0      0   0.00   0.00      0   0.00 2963.8  0.000  204.2  0.000      0      0      0      0      0      5.000   21.200  0.000
05/14/2090  17161     81  14585   2495     36   4900      0   1322      1   1650    641 0.76 1.00 0.33 3004.77 19.30 14.90 2096.00      0      0      0   0.00   0.00      0   0.00 2895.9  0.000    0.0  0.000      0      0      0      0      0      5.000   19.295  0.500
05/15/2090  17830     88  14850   2892     29   4360      0   1568      4   1803    564 0.61 1.00 0.37 3004.45 14.08 14.94 2495.00      0      0      0   0.00   0.00      0   0.00 3078.7  0.000    0.0  0.000      0      0      0      0      0      5.000   14.080  0.000
05/16/2090  18502     95  15041   3366     22   3927      0   1938      9   1881    686 0.68 1.00 0.40 3004.12 16.38 14.98 2892.00      0      0      0   0.00   0.00      0   0.00 3036.9  0.000    0.0  0.000      0      0      0      0      0      5.000   16.380  0.300
05/17/2090  19125    101  15183   3841     16   3597      1   2291     15   1925    691 0.63 1.00 0.43 3003.78 14.81 15.02 3366.00      0      0      0   0.00   0.00      0   0.00 2993.3  0.000    0.0  0.000      0      0      0      0      0      5.000   14.815 11.425
05/18/2090  19781    106  15303   4372     11   3269      4   2529     22   2055    702 0.60 1.00 0.46 3003.44 13.84 15.06 3841.00      0      0      0   0.00   0.00      0   0.00 2947.5  0.000    0.0  0.000      0      0      0      0      0      5.000   13.835  3.450
05/19/2090  20344    111  15304   4929      6   2966      9   2891     31   2225    865 0.69 1.00 0.49 3003.09 16.78 15.10 4372.00      0      0      0   0.00   0.00      0   0.00 3279.4  0.000    0.0  0.000      0      0      0      0      0      5.000   16.785  0.125
05/20/2090  20840    114  15161   5565      3   2881     16   3167     43   2555   1034 0.78 1.00 0.52 3002.74 19.98 15.14 4929.00      0      0      0   0.00   0.00      0   0.00 3209.3  0.000    0.0  0.000      0      0      0      0      0      5.000   19.975  0.375
05/21/2090  21106    117  14819   6170      0   3131     26   3256     55   2912   1071 0.76 1.00 0.55 3002.38 19.39 15.17 5565.00      0      0      0   0.00   0.00      0   0.00 3613.7  0.000    0.0  0.000      0      0      0      0      0      5.000   19.390  0.000
05/22/2090  21263    117  14386   6378      0   3518     40   3466     67   3174   1139 0.78 1.00 0.57 3002.02 19.83 15.21 6170.00      0      0      0   0.00   0.00      0   0.00 4035.9  0.000    0.0  0.000      0      0      0      0      0      5.000   19.830  0.000
05/23/2090  21339    116  13931   6401      0   3877     59   3919     81   3449   1322 0.87 1.00 0.60 3001.65 23.60 15.24 6760.00      0      0      0   0.00   0.00      0   0.00 4461.7  0.000    0.0  0.000      0      0      0      0      0      5.000   23.605  0.000
05/24/2090  21272    113  13291   6381      1   4438     80   4287     95   3733   1369 0.87 1.00 0.62 3001.27 23.74 15.28 7292.00      0      0      0   0.00   0.00      0   0.00 4889.1  0.000    0.0  0.000      0      0      0      0      0      5.000   23.735  0.000
05/25/2090  21311    109  12401   6393      4   5079    103   4715    105   3901   1317 0.81 1.00 0.64 3000.89 21.19 15.31 7868.00      0      0      0   0.00   0.00      0   0.00 4830.1  0.000    0.0  0.000      0      0      0      0      0      5.000   21.195  0.275
05/26/2090  21376    105  11490   6412      9   5701    131   5313    111   3890   1318 0.78 1.00 0.67 3000.51 19.82 15.34 8801.00      0      0      0   0.00   0.00      0   0.00 4772.7  0.000    0.0  0.000      0      0      0      0      0      5.000   19.815  4.025
05/27/2090  21483     99  10763   6444     16   6438    160   5795    117   3825   1309 0.74 1.00 0.69 3000.12 18.49 15.37 9781.00      0      0      0   0.00   0.00      0   0.00 4716.6  0.000    0.0  0.000      0      0      0      0      0      5.000   18.485  5.800
05/28/2090  21193     91  10211   6357     26   7290    186   6061    128   3909   1411 0.77 1.00 0.72 2999.72 19.72 15.40 10621.00      0      0      0   0.00   0.00      0   0.00 5151.0  0.000    0.0  0.000      0      0      0      0      0      5.000   19.725  0.000
05/29/2090  21137     82   9609   6341     40   8106    211   6291    142   4130   1552 0.84 1.00 0.72 2999.32 22.54 15.43 10891.00      0      0      0   0.00   0.00      0   0.00 5585.6  0.000    0.0  0.000      0      0      0      0      0      5.000   22.540  0.000
05/30/2090  21050     74   9047   6315     59   8931    234   6446    154   4347   1539 0.82 1.00 0.74 2998.91 21.60 15.46 11446.00      0      0      0   0.00   0.00      0   0.00 6018.3  0.000    0.0  0.000      0      0      0      0      0      5.000   21.595  0.000
05/31/2090  20556     67   8633   6166     81   9897    259   6521    158   4320   1388 0.73 1.00 0.75 2998.50 18.10 15.49 11929.00      0      0      0   0.00   0.00      0   0.00 6440.4  0.000    0.0  0.000      0      0      0      0      0      5.000   18.100  0.000
06/01/2090  18949     59   8266   5684    107  10911    286   6688    156   4169   1399 0.74 1.00 0.75 2998.08 18.38 15.52 11856.00      0      0      0   0.00   0.00      0   0.00 6828.0  0.000    0.0  0.000      0      0      0      0      0      5.000   18.375  0.000
06/02/2090  18092     50   7989   5427    140  11783    307   6892    152   4086   1451 0.80 1.00 0.72 2997.66 20.59 15.54 10624.00      0      0      0   0.00   0.00      0   0.00 7196.3  0.000    0.0  0.000      0      0      0      0      0      5.000   20.585  0.000
06/03/2090  17993     43   7921   5397    176  12459    322   6951    149   4133   1433 0.80 1.00 0.70 2997.23 20.84 15.56 10053.00      0      0      0   0.00   0.00      0   0.00 7559.9  0.000    0.0  0.000      0      0      0      0      0      5.000   20.835  0.000
06/04/2090  18626     36   7872   5587    212  13086    337   7032    148   4229   1494 0.84 1.00 0.70 2996.80 22.31 15.59 10029.00      0      0      0   0.00   0.00      0   0.00 7504.8  0.000    0.0  0.000      0      0      0      0      0      5.000   22.305  0.425
06/05/2090  19180     29   7731   5754    251  13889    348   7069    152   4311   1537 0.84 1.00 0.72 2996.36 22.44 15.61 10718.00      0      0      0   0.00   0.00      0   0.00 7445.7  0.000    0.0  0.000      0      0      0      0      0      5.000   22.445  0.700
06/06/2090  19167     22   7746   5750    293  14708    354   6954    160   4437   1567 0.84 1.00 0.74 2995.91 22.28 15.63 11420.00      0      0      0   0.00   0.00      0   0.00 7825.1  0.000    0.0  0.000      0      0      0      0      0      5.000   22.285  0.000
06/07/2090  19189     17   7813   5756    339  15508    357   6914    168   4532   1598 0.85 1.00 0.73 2995.46 23.04 15.65 11399.00      0      0      0   0.00   0.00      0   0.00 8202.9  0.000    0.0  0.000      0      0      0      0      0      5.000   23.040  0.000
06/08/2090  16366     15   7853   4909    389  16154    358   7060    170   4551   1559 0.84 1.00 0.73 2995.01 22.19 15.67 11359.00      0      0      0   0.00   0.00      0   0.00 8518.0  0.000    0.0  0.000      0      0      0      0      0      5.000   22.190  0.000
06/09/2090  16502     15   8082   4950    438  16652    360   7222    155   4340   1341 0.80 1.00 0.66 2994.55 20.84 15.69 8498.00      0      0      0   0.00   0.00      0   0.00 8832.9  0.000    0.0  0.000      0      0      0      0      0      5.000   20.835  0.000
06/10/2090  17520     19   8603   5256    482  17039    367   7360    139   4138   1380 0.83 1.00 0.65 2994.08 21.95 15.70 8405.00      0      0      0   0.00   0.00      0   0.00 8762.5  0.000    0.0  0.000      0      0      0      0      0      5.000   21.950  7.825
06/11/2090  18575     26   9299   5572    523  17375    372   7478    124   3905   1310 0.77 1.00 0.67 2993.61 19.59 15.72 8898.00      0      0      0   0.00   0.00      0   0.00 8686.3  0.000    0.0  0.000      0      0      0      0      0      5.000   19.595  7.125
06/12/2090  19701     40  10158   5910    559  17707    363   7333    124   3841   1276 0.74 1.00 0.68 2993.13 18.44 15.73 9250.00      0      0      0   0.00   0.00      0   0.00 8604.3  0.000    0.0  0.000      0      0      0      0      0      5.000   18.440  5.350
06/13/2090  21009     59  11245   6302    588  17901    357   7187    127   3830   1372 0.79 1.00 0.69 2992.65 20.21 15.74 9503.00      0      0      0   0.00   0.00      0   0.00 8516.5  0.000    0.0  0.000      0      0      0      0      0      5.000   20.210  0.450
06/14/2090  21529     81  12458   6458    616  18079    348   6946    132   3906   1392 0.79 1.00 0.69 2992.16 20.40 15.75 9705.00      0      0      0   0.00   0.00      0   0.00 8919.4  0.000    0.0  0.000      0      0      0      0      0      5.000   20.400  0.000
06/15/2090  21986    107  13695   6595    644  18338    335   6642    136   4036   1411 0.83 1.00 0.67 2991.67 21.81 15.76 8990.00      0      0      0   0.00   0.00      0   0.00 9329.1  0.000    0.0  0.000      0      0      0      0      0      5.000   21.810  0.000
06/16/2090  22560    140  14904   6768    667  18562    324   6466    134   4079   1412 0.86 1.00 0.65 2991.17 23.24 15.77 8184.00      0      0      0   0.00   0.00      0   0.00 9748.9  0.000    0.0  0.000      0      0      0      0      0      5.000   23.240  0.000
06/17/2090  23178    176  16058   6944    689  18594    312   6512    132   4198   1508 0.95 1.00 0.63 2990.66 27.95 15.78 7516.00      0      0      0   0.00   0.00      0   0.00 10178.3  0.000    0.0  0.000      0      0      0      0      0      5.000   27.950  0.000
06/18/2090  23893    212  17260   6421    709  18567    301   6540    127   4279   1487 0.97 1.00 0.60 2990.16 29.12 15.78 6944.00      0      0      0   0.00   0.00      0   0.00 10563.5  0.000    0.0  0.000      0      0      0      0      0      5.000   29.115  0.000
06/19/2090  23370    251  18527   4592    711  18337    303   6640    120   4281   1407 0.95 1.00 0.58 2989.64 27.79 15.79 6421.00      0      0      0   0.00   0.00      0   0.00 10806.0  0.000    0.0  0.000      0      0      0      0      0      5.000   27.790  0.000
06/20/2090  24231    293  19724   4214    711  18088    305   6869     99   4005   1212 0.95 1.00 0.50 2989.12 27.95 15.79 4592.00      0      0      0   0.00   0.00      0   0.00 11015.4  0.000    0.0  0.000      0      0      0      0      0      5.000   27.955  0.000
06/21/2090  25615    340  20738   4537    705  18077    304   6989     81   3760   1224 1.00 1.00 0.48 2988.59 32.13 15.79 4214.00      0      0      0   0.00   0.00      0   0.00 10897.7  0.000    0.0  0.000      0      0      0      0      0      5.000   32.125  0.475
06/22/2090  26399    393  21768   4238    693  18074    299   7015     68   3612   1246 0.98 1.00 0.50 2988.06 30.18 15.79 4537.00      0      0      0   0.00   0.00      0   0.00 11102.6  0.000    0.0  0.000      0      0      0      0      0      5.000   30.175  0.000
06/23/2090  27203    447  22761   3995    684  18038    277   6838     67   3628   1226 1.00 1.00 0.48 2987.53 33.35 15.79 4238.00      0      0      0   0.00   0.00      0   0.00 11287.2  0.000    0.0  0.000      0      0      0      0      0      5.000   33.350  0.000
06/24/2090  26717    498  23543   2676    679  18023    253   6670     64   3599   1191 1.00 1.00 0.47 2986.98 32.93 15.79 3995.00      0      0      0   0.00   0.00      0   0.00 11371.0  0.000    0.0  0.000      0      0      0      0      0      5.000   32.930  0.000
06/25/2090  28093    549  24347   3197    673  18043    231   6429     49   3317    950 0.99 1.00 0.38 2986.44 30.33 15.79 2676.00      0      0      0   0.00   0.00      0   0.00 11491.7  0.000    0.0  0.000      0      0      0      0      0      5.000   30.335  0.000
06/26/2090  29583    599  25269   3715    666  18006    210   6187     39   3161   1061 1.00 1.00 0.42 2985.88 35.04 15.78 3197.00      0      0      0   0.00   0.00      0   0.00 11649.4  0.000    0.0  0.000      0      0      0      0      0      5.000   35.045  0.000
06/27/2090  31072    647  26099   4326    662  17867    185   5988     37   3119   1148 1.00 1.00 0.45 2985.33 34.57 15.78 3715.00      0      0      0   0.00   0.00      0   0.00 11851.0  0.000    0.0  0.000      0      0      0      0      0      5.000   34.575  0.000
06/28/2090  32547    696  26954   4897    652  17516    153   5741     51   3392   1237 1.00 1.00 0.49 2984.76 33.72 15.77 4326.00      0      0      0   0.00   0.00      0   0.00 12093.0  0.000    0.0  0.000      0      0      0      0      0      5.000   33.720  0.000
06/29/2090  33938    747  27765   5426    634  17215    129   5588     66   3630   1313 1.00 1.00 0.52 2984.19 31.87 15.76 4897.00      0      0      0   0.00   0.00      0   0.00 12373.5  0.000    0.0  0.000      0      0      0      0      0      5.000   31.870  0.000
06/30/2090  35056    798  28214   6044    601  17139    123   5495     80   3844   1376 1.00 1.00 0.54 2983.62 31.96 15.75 5426.00      0      0      0   0.00   0.00      0   0.00 12700.8  0.000    0.0  0.000      0      0      0      0      0      5.000   31.955  0.000
07/01/2090  35834    849  28537   6448    565  17006    123   5505     93   4038   1444 1.00 1.00 0.57 2983.04 33.33 15.74 6044.00      0      0      0   0.00   0.00      0   0.00 13058.4  0.000    0.0  0.000      0      0      0      0      0      5.000   33.330  0.000
07/02/2090  36831    895  28758   7178    532  16909    127   5619    104   4198   1484 1.00 1.00 0.59 2982.46 32.71 15.73 6448.00      0      0      0   0.00   0.00      0   0.00 13471.4  0.000    0.0  0.000      0      0      0      0      0      5.000   32.710  0.000
07/03/2090  37685    922  28881   7882    513  16615    136   6022    116   4364   1553 1.00 1.00 0.61 2981.86 31.83 15.72 7178.00      0      0      0   0.00   0.00      0   0.00 13937.5  0.000    0.0  0.000      0      0      0      0      0      5.000   31.835  0.000
07/04/2090  38432    945  28918   8569    490  16337    152   6382    128   4512   1603 0.99 1.00 0.64 2981.27 30.90 15.70 7882.00      0      0      0   0.00   0.00      0   0.00 14454.9  0.000    0.0  0.000      0      0      0      0      0      5.000   30.895  0.000
07/05/2090  39156    964  28931   9261    457  16122    182   6698    141   4643   1628 0.98 1.00 0.66 2980.67 29.60 15.69 8569.00      0      0      0   0.00   0.00      0   0.00 15023.9  0.000    0.0  0.000      0      0      0      0      0      5.000   29.605  0.000
07/06/2090  39975    979  29016   9980    428  15971    213   6994    154   4790   1713 1.00 1.00 0.68 2980.06 31.10 15.67 9261.00      0      0      0   0.00   0.00      0   0.00 15646.9  0.000    0.0  0.000      0      0      0      0      0      5.000   31.100  0.000
07/07/2090  41356    991  29107  11258    400  15888    243   7264    167   4944   1770 1.00 1.00 0.70 2979.45 33.06 15.65 9980.00      0      0      0   0.00   0.00      0   0.00 15502.3  0.000    0.0  0.000      0      0      0      0      0      5.000   33.060  0.000
07/08/2090  42830   1001  29304  12525    376  15768    272   7497    183   5151   1851 1.00 1.00 0.73 2978.83 35.42 15.63 11258.00      0      0      0   0.00   0.00      0   0.00 15355.3  0.000    0.0  0.000      0      0      0      0      0      5.000   35.420  0.000
07/09/2090  44285   1010  29386  13285    358  15730    301   7746    200   5344   1923 1.00 1.00 0.76 2978.21 38.22 15.61 12525.00      0      0      0   0.00   0.00      0   0.00 15205.9  0.000    0.0  0.000      0      0      0      0      0      5.000   38.215  1.175
07/10/2090  45660   1014  29258  13698    346  15805    330   8010    219   5548   1994 1.00 1.00 0.79 2977.58 38.57 15.59 13889.00      0      0      0   0.00   0.00      0   0.00 15053.5  0.000    0.0  0.000      0      0      0      0      0      5.000   38.570  0.000
07/11/2090  46850   1016  28962  14055    337  16127    362   8284    238   5741   2064 1.00 1.00 0.82 2976.95 38.01 15.57 15388.00      0      0      0   0.00   0.00      0   0.00 14899.2  0.000    0.0  0.000      0      0      0      0      0      5.000   38.015  0.000
07/12/2090  48044   1009  28826  14413    335  16482    397   8578    257   5926   2128 1.00 1.00 0.84 2976.31 38.63 15.54 16872.00      0      0      0   0.00   0.00      0   0.00 14742.8  0.000    0.0  0.000      0      0      0      0      0      5.000   38.630  0.000
07/13/2090  49250    992  28701  14775    342  16836    433   8915    275   6095   2181 1.00 1.00 0.86 2975.66 34.51 15.52 18209.00      0      0      0   0.00   0.00      0   0.00 14584.1  0.000    0.0  0.000      0      0      0      0      0      5.000   34.505  0.000
07/14/2090  50423    961  28504  15126    366  17289    472   9235    291   6246   2230 1.00 1.00 0.88 2975.01 35.39 15.49 19557.00      0      0      0   0.00   0.00      0   0.00 14423.5  0.000    0.0  0.000      0      0      0      0      0      5.000   35.385  0.000
07/15/2090  51566    932  28292  15469    395  17827    513   9560    306   6382   2278 1.00 1.00 0.90 2974.36 38.63 15.46 20958.00      0      0      0   0.00   0.00      0   0.00 14261.4  0.000    0.0  0.000      0      0      0      0      0      5.000   38.630  0.000
07/16/2090  52479    904  27789  15743    428  18670    554   9859    320   6510   2323 1.00 1.00 0.92 2973.70 39.61 15.44 22342.00      0      0      0   0.00   0.00      0   0.00 14099.4  0.000    0.0  0.000      0      0      0      0      0      5.000   39.610  0.000
07/17/2090  53499    876  27354  16049    466  19472    596  10137    333   6633   2367 1.00 1.00 0.94 2973.03 36.35 15.41 23786.00      0      0      0   0.00   0.00      0   0.00 13936.9  0.000    0.0  0.000      0      0      0      0      0      5.000   36.355  0.125
07/18/2090  54600    847  26974  16380    514  20256    636  10394    345   6751   2409 1.00 1.00 0.95 2972.36 34.27 15.38 25269.00      0      0      0   0.00   0.00      0   0.00 13773.8  0.000    0.0  0.000      0      0      0      0      0      5.000   34.270  1.050
07/19/2090  55092    805  26649  16527    579  21019    674  10628    358   6866   2450 1.00 1.00 0.97 2971.68 34.87 15.35 26779.00      0      0      0   0.00   0.00      0   0.00 14878.1  0.000    0.0  0.000      0      0      0      0      0      5.000   34.870  0.000
07/20/2090  56336    763  26433  16900    646  21768    710  10844    368   6961   2471 1.00 1.00 0.98 2971.00 35.75 15.31 27638.00      0      0      0   0.00   0.00      0   0.00 14712.4  0.000    0.0  0.000      0      0      0      0      0      5.000   35.750  0.000
07/21/2090  57641    724  26478  17292    715  22507    743  11050    378   7052   2509 1.00 1.00 0.99 2970.31 35.85 15.28 29140.00      0      0      0   0.00   0.00      0   0.00 14543.4  0.000    0.0  0.000      0      0      0      0      0      5.000   35.855  0.000
07/22/2090  59013    688  26549  17703    785  23227    775  11248    385   7117   2523 1.00 1.00 1.00 2969.62 34.94 15.25 30439.00      0      0      0   0.00   0.00      0   0.00 14370.6  0.000    0.0  0.000      0      0      0      0      0      5.000   34.945  0.000
07/23/2090  60430    659  26726  18129    855  23952    803  11423    392   7161   2522 1.00 1.00 1.00 2968.92 37.23 15.21 31776.00      0      0      0   0.00   0.00      0   0.00 14193.9  0.000    0.0  0.000      0      0      0      0      0      5.000   37.230  0.000
07/24/2090  61930    649  27001  18579    926  24653    830  11592    396   7170   2522 1.00 1.00 1.00 2968.22 36.71 15.18 33045.00      0      0      0   0.00   0.00      0   0.00 14012.9  0.000    0.0  0.000      0      0      0      0      0      5.000   36.705  0.000
07/25/2090  62795    642  27231  18838    998  25348    854  11732    399   7166   2521 1.00 1.00 1.00 2967.51 35.33 15.14 34280.00      0      0      0   0.00   0.00      0   0.00 15273.2  0.000    0.0  0.000      0      0      0      0      0      5.000   35.330  0.125
07/26/2090  63678    639  27463  19103   1071  26060    875  11833    401   7162   2521 1.00 1.00 1.00 2966.79 33.91 15.10 34922.00      0      0      0   0.00   0.00      0   0.00 16549.0  0.000    0.0  0.000      0      0      0      0      0      5.000   33.910  0.000
07/27/2090  64487    641  27755  19346   1143  26729    893  11896    402   7159   2521 1.00 1.00 1.00 2966.07 33.05 15.07 35576.00      0      0      0   0.00   0.00      0   0.00 17838.7  0.000    0.0  0.000      0      0      0      0      0      5.000   33.050  0.000
07/28/2090  65185    643  28096  19555   1215  27365    908  11937    402   7157   2520 1.00 1.00 1.00 2965.35 32.01 15.03 36091.00      0      0      0   0.00   0.00      0   0.00 19140.4  0.000    0.0  0.000      0      0      0      0      0      5.000   32.005  0.000
07/29/2090  65926    648  28416  19777   1288  27961    918  11943    402   7156   2519 1.00 1.00 1.00 2964.62 33.15 14.99 36446.00      0      0      0   0.00   0.00      0   0.00 20454.9  0.000    0.0  0.000      0      0      0      0      0      5.000   33.155  0.000
07/30/2090  66675    659  28820  20002   1357  28502    927  11938    401   7155   2518 1.00 1.00 1.00 2963.88 31.63 14.95 36862.00      0      0      0   0.00   0.00      0   0.00 21782.4  0.000    0.0  0.000      0      0      0      0      0      5.000   31.625  0.000
07/31/2090  67317    676  29363  20195   1426  28978    932  11933    399   7155   2518 1.00 1.00 1.00 2963.14 34.55 14.91 37196.00      0      0      0   0.00   0.00      0   0.00 23120.4  0.000    0.0  0.000      0      0      0      0      0      5.000   34.550  0.000
08/01/2090  67985    699  30152  20395   1490  29390    935  11929    396   7155   2517 1.00 1.00 1.00 2962.39 31.71 14.87 37278.00      0      0      0   0.00   0.00      0   0.00 24469.8  0.000    0.0  0.000      0      0      0      0      0      5.000   31.710  0.000
08/02/2090  51974    732  30986  15592   1549  29742    936  11927    390   7086   2443 0.97 1.00 1.00 2961.64 29.31 14.83 37134.00      0      0      0   0.00   0.00      0   0.00 25475.1  0.000    0.0  0.000      0      0      0      0      0      5.000   29.310  0.000
08/03/2090  45919    775  31846  13298   1603  30045    935  11926    351   6852   2244 1.00 1.00 0.89 2960.88 33.38 14.78 20256.00      0      0      0   0.00   0.00      0   0.00 26311.9  0.000    0.0  0.000      0      0      0      0      0      5.000   33.380  0.000
08/04/2090  48110    838  32770  14433   1651  30303    932  11925    287   6353   1953 1.00 1.00 0.78 2960.12 36.93 14.74 13298.00      0      0      0   0.00   0.00      0   0.00 26122.0  0.000    0.0  0.000      0      0      0      0      0      5.000   36.930  0.000
08/05/2090  50351    908  33769  15105   1693  30517    925  11856    231   5977   2011 1.00 1.00 0.80 2959.35 37.06 14.70 14502.00      0      0      0   0.00   0.00      0   0.00 25925.0  0.000    0.0  0.000      0      0      0      0      0      5.000   37.060  0.000
08/06/2090  52636    982  35039  15790   1730  30691    884  11622    212   5815   2064 1.00 1.00 0.82 2958.57 37.85 14.65 15674.00      0      0      0   0.00   0.00      0   0.00 25721.6  0.000    0.0  0.000      0      0      0      0      0      5.000   37.850  0.000
08/07/2090  54967   1062  36242  16490   1762  30825    817  11123    223   5955   2104 1.00 1.00 0.84 2957.80 35.48 14.61 16615.00      0      0      0   0.00   0.00      0   0.00 25511.9  0.000    0.0  0.000      0      0      0      0      0      5.000   35.480  0.325
08/08/2090  57344   1150  37401  17203   1789  30921    754  10678    232   6080   2146 1.00 1.00 0.85 2957.01 36.60 14.56 17663.00      0      0      0   0.00   0.00      0   0.00 25296.1  0.000    0.0  0.000      0      0      0      0      0      5.000   36.605  0.000
